text_clean,label
đéo phải là ngu mà là lũ tham_quan lại,2
hanh viet mày lên top,0
26 tao kìa chung toi bây vv,0
điểm danh_hội người yêu_tùng sói cái nhẹ,0
so dien thoai 01265675201,0
nghe vô_sinh nhưng rất thuyết_phục,0
lâm_đình_khoa bô atm cao_lãnh,0
cô chuyển_giới từ xưa mà nhìn cô không nghĩ là người chuyển_giới luôn xuất_sắc,0
hm anh giàu rồi anh nói gì chả đúng,0
ông đon nào ông chết,0
tập trận nhiều vào nào nhờ quân_mỹ lấy bãi cạn thì post lên nhé,0
popy đi thầy,0
công_nhận,0
khong chi,0
còn thiếu nè,0
còn ban sáng họp giao_ban của cục cức,1
mâp dê_thương,0
kien tran có 10 tỷ gì căng,0
vũ_ngọc yến page anh tớ đây hahaa xem mấy vdeo trg page_ý,0
thiên đường,0
thanh trẻ trâu đm,0
bố may đéo sợ tot,1
coi cười muốn xĩu yêu cô ghê,0
quy_cai chuyen di_lua gat may gat chi_minh hieu lon,2
huỳnh tấn_phương nhảy xem hoài khong chán ln,0
mấy cô_chú đừng có bị gì nha mấy cô_chú mà có làm_sao thì chúng cháu bùn lắm khong tấu hài chúng cháu coi thế thì cuộc_sống của chúng cháu nhạt_nhẽo lắm cuộc_sống của chúng cháu phải cần những người nhảm_nhảm như mấy cô_chú chúng cháu mới vui được,0
đm lần đầu_tiên bố địt vào mày ad,2
lê kiều_sương lê diễm_tơia bình_thuận roi_chế ơi,0
thằng này là thằng điên chứ gì nữa,2
phải chi_nhật có một vị cha_già dân_tộc như ông hồ thì_giờ đã phát_triển ngang ngữa đông lào_cmnr tội_nghiệp,2
đúng đó đi thách_thức danh_hài đi,0
trường_giang không cố_ý nhưng chị vô_ý_ích_kỷ gây hậu_quả nghiêm_trọng là điều không_thể phủ_nhận rồi bạn mình cung_mong chị ấy mau_khỏe và chịu trách_nhiệm hành_vi của mình,2
sam đuôi nhọn và kích_thước lớn còn so nhỏ hơn đuôi hình_trụ,0
ad thì nên làm_gì người ta đầu nguồn và giữa ngồn ng ta còn làm đập chặn hồ chứ nhà mình cuối chặn làm ao cái gì đỗ lỗi nhà_nước dân mình chỉ cái nhìn trước_mắt khong lo cái lâu_dài dự_án chống xâm_lấn ngập_mặn nhà_nước,0
bùi_thị_thảo vy,0
còn đây là baroibeo,0
phí vai lin thgian bố đợi có_khi tán đổ khác mẹ roi,1
thằng cháu tao còn biết bắt trend cơ,0
ca khia cuc_manh,0
dung la_y_nghĩa dan giàu nuoc_manh luon,0
cuoc vui co_don,0
faker,0
mong là khong_lủng như năm,0
nua phim em dong nha mong chuong trinh_rep,0
anh trung_magic,0
vitamin cđ_may chứ nữa,1
long vương_địt đấy,2
hoàng yến fan cứng hả ban,0
minh anh mai xin mọi người để like và follow fanpage của mình nha,0
sơn_tùng những năm,0
thằng trung có to lắm,2
diện trần_óc chóa thật,2
mới thông_báo tối công_bố lại roi ông ơi_đợi tí tầm khong có roi chửi tiếp,0
chi troi luon,0
bắn chết mẹ nó đi,2
tiểu_tiểu đại_đại nữa bé ba ơi,0
ôi hoàng_tử hãy tha_thứ thầy của em bị dính lời nguyền,0
anh trung_lòi dái,0
bo tay com,1
phút hối_hận muộn_màng bị bỏ_rơi,0
trần_hoàng long ph,0
cái miệng linh cá_lóc ik_hệt cái lồn,2
một thời nông_nổi,0
chơi kì vậy chời,0
vã lắm roi,0
khong doi mu_lam giam xe dien,0
anh tôi đấy ước_mơ thời làm,0
như quỳnh,0
mấy hôm trc đăng bài thấy nhưng cái bài này là đéoo_ưa nỗi roi,1
sbtc levi,0
thanh_duy,0
nguyễn_thị_duyên idol,0
diệu_linh anh có nên làm quả đầu mới chơi trung_thu không tar,0
peter nguyen may mún cô my ba gà,0
đàn_bà dễ có mấy tay_dinh_thự của nữ đội_trưởng đội chống buôn_lậu,2
tuyệt_vời luôn,0
chắc là bị việt_tân đánh rồi,0
anh độ đã có công_lớn việc giúp nông_dân cày đất tơi lên bằng ak,0
xin cùng bé ngày,0
loi ba dung chat lun ak,0
nguyen hoang_quoc bao_đoan trinh_hình cánh hoa,0
đánh răng như_vậy chảy_máu lợi_đau lắm đấy clip gì mà hại răng miệng quá đi,0
chị lệ này thì chả biết hn,0
thằng anh nó làm_gì thì thằng em chỉ dám nói chứ đánh nó nó phang lại chết cả nhà,0
diện trần có rồi mà như thằng trẩu,2
sắm đồ tết thui các bạn,0
phan_anh rồi đến lúc bame gia_đình chúng_nó bị xem có cười duoc_khong,0
khổ thân,0
lũ chó pít là động_chạm nhưng tao thjk chửi đấy,2
thúy nguyễn_như phim hành_động,0
giong rua bat lau_nha ong em,0
linh_huỳnh lê_thảo à_há mà biểu_hiện bệnh này thất_thường quá mấy má ôi có tiếp_xúc ng bệnh là hên xui 50 50 chứ hỏng biết triệu_chứng luôn,0
mạnh hùng,0
có k5 là học_sinh của thầy như tuu không,0
dit me fb tr fl mà bay màu giỏi đấy,1
nhat tran tào_lao quá nờ,0
anh ba láo_nháo là tú_xiên giờ,0
vâng bát_mì của anh nhìn đã thấy tôm to_đùng ít mất củ đó,0
xe dep ca xe biển xanh_toan bốc bien đẹp,0
thầy live đâu vậy thầy em mún donet thầy hm,0
đi học đi làm_việc chỗ đông người sử_dụng khẩu_trang vải kháng_khuẩn đi mọi người ơi khẩu_trang vải được phủ lớp kháng_khuẩn ngăn_bụi và tia uv_thoáng mát_giặt tái sử_dụng được cần nhắn em nha hàng số_lượng có_hạn hãy bảo_vệ mình và gia_đình giữa thời dịch,0
chuẩn,0
ngô huỳnh_thiên có câu nói mà ceo nào nhận khong biết của ceo nào,0
thấy ông lên nói_chuyện mừng quá từ đợt dịch bùng_phát cứ tưởng ông ẳng roi,0
vâng vậy_mà thpt bình_thủy vẫn chưa có động_tĩnh nào,0
tết đến roi thầy ơi,0
anh trung_tele,0
văn_yên đeo khẩu_trang để ng bệnh không lây_lan giọt bắn thôi như hình nó không mang thì bé mang như không,0
nghe có_vẻ hư_trúc nhưng lại rất mộ dung_phục,0
còn mùng còn tết hết mùng mền,0
thì ng ta chả bảo tbcn đang bờ vực thẳm_giãy chết đối_lập voi_vực thẳm_chả phải thiên_đường là gì hả bạn,0
dâm lon,1
chương nguyên mé 34 tuổi mà già ngang bà toi nữa,0
captain cao bằng,0
phụ_huynh lúc học chắc giờ đổi_ý đi mua mì với gạo roi,0
riot tiến trần_khong để_ý cả khong có tn chờ nên khong chấp_nhận,0
bà này live chỗ nào mọi người,0
may thsng doc cong san_gioi lam_khong can_may thsng vo_dung que dau,2
thầy cởi quần_thịt luôn,0
ủa nghĩ là lắm hỏ ý_thức như cái đách chán thiệt_sự,1
hạng_mục thầy_giáo cute nhất_hệ mặt_trời,0
thể_hiện sự bực_tức để hiểu,0
chu khanh trc h_tưởng cả bông lun,0
hóng hóng,0
trend tao có từ ngày 19 rồi,0
cần info áo,0
xua dân khai_hoang_gio gia_thi chiếm,1
quá chuẩn_giáo_án luôn,0
khu_vực tsim sha tsui_tân sa_chủy khong_kong chiều ngày 01 12 2019 đù côn_an cung_thả tim nữa hôm_qua thì trước rút có cảnh vẫy tay bái bai,0
thanh trà_trương,0
họ đã xin_lỗi rồi bạn còn lấy quá_khứ của họ đăng lên để mọi người chửi như_vậy bạn ơi_video này lâu lắm rồi nhé các bạn đừng hiểu lầm mà chửi họ,0
quá sai,0
xóa kênh thầy_giáo ba trước đã,0
loại ng ấy phải phạt nặng tối_đa là đi tù ít phải 15 30 năm thỏa đáng gian_dối lọc lừa_hại bao_nhiêu ng xong kinh_tế của nhà_nk và trung_là thiệt_hại rất nhiều cần làm nghiêm,0
kha_nguyễn xin video,0
hợp_lí vai lon anh ưi,0
tội ảnh lắm anh,0
ông này có vào ăn bao_h khong nhìn quen_quen lê_lê_thị_kiều ngân,0
nguyễn_thị_thủy tiên_miễn_là vẫn có tiền trả nhân_viên thì ngta vẫn làm nhưng những chỗ khác khong có tiền trả lương thì phải chịu rồi,0
trung_đầu nấm,0
thoại trần đã không nói được lời nào lời nào ho xin câm mẹ nó mồm vào,2
mcdn48 na_kute làm cái talkshow chắc cháy vé luôn quá,0
ng dân cao_lãnh xin chân_trọng_duoc tài_trợ chương_trình này,0
nhớ lại cảm_giác hồi xưa vẫn thấy hồi_hộp cho_dù kết_quả đi_chăng_nữa thì các em vẫn sẽ trưởng_thành trên đường của mình,0
wow,0
nguyễn_ngọc_vũ_hóng nào,0
siêu to khổng_lồ,0
chị thái và tội_phạm,0
việt_nam toàn siêu_nhân vậy_mà đi,0
đĩa bay phải khog mọi người,0
hầy khá gần chỗ mình,0
chung co_tien nho_noi thoi_dung_lam dai_tram trieu,0
cái cân của nghệ_sỹ hài công_lý,2
trung với đảng chứ khong được hiếu với dân đâu nghe chưa,0
ba chụp hình với hyuna,0
lò a_kí đến bệnh_nhân số 100 chắc phải xem_xét thật,0
bỏ đi mà làm người lần sau chừa nhé,0
đứng đầu mẫu nghi_thiên_hạ,0
tot thầy nha,0
nguyễn đào_nguyên báo thanh_niên đây bác,0
chị ơi nghèo nè chị làm cong_nhân không dũ ăn nè,0
mốt tập nói tiếng hoa kiểu này kom_tuấn hạnh kim trần,0
hợp lýyy,0
mixi đã hợp_tác vơi_apple để có iphone 11,0
bả chửi người ta mà cái mặt bả hớn_hở làm như zui lắm_nghiệp quật là có thật,2
ông này bị bệnh như_vậy lâu chưa ta khong,0
yêu cơ,0
gia_roi tao nghiep,0
anh bar,0
ôi mày cbi lại lên làm thánh_phán may_thử nghĩ_lại xem gia_đình mày họ_hàng mày và bản_thân may cống_hiến cái gì đã còn toi thông_báo luôn may biết ng dân việt_nam còn tiền muốn sang nhật vẫn sang bình_thường thôi mà ng ta sang bên này cấp số mũ chứ khong phải cấp số nhân_đâu nên may lo cái bản_thân may gia_đình may trc đi roi hãy phát_biểu cái làng_xã mày đang,0
tùy thuộc mày chơi bài nam ngoài bắc,0
rồi dùng xái này xong nó vào bằng cái bút,0
dạo này ông_già trái gió trở_trời nên mình đưa ông_già về quê chơi hẹn gặp các bạn vào t2 tuần sau nhé,0
nghe nhạc là ghê_vai lon nghe anh kể suýt nữa em ngất_voi,0
9x5 vẫn bằng 35,0
linh nguyen khong pop bắt_trend của bin chậm quá,0
màn tấu hài_cực hấp_dẫn đến từ vị_trí anh tôi,0
cực_kì thuyết_phục,0
thịt gà mà,0
buồn thật,0
mình còn khong_binh thuong nó là cn,0
tất_diên và tất_diên,0
thanh trà_trương,0
linda là nhất minh_hiếu là nhì,0
bán hàng siêu_thị xác_định rồi,0
mình nghĩ với khả_năng sấy ak toẹt_vời của mình thì đó sẽ là thứ vũ_khí lợi_hại các team khác đối_đầu với rì_phưn a_độ said,0
lớn mấy tuổi_đầu rồi nói như thằng khong não vẫn cố làm trò ngu_si của minh để câu view não cá vàng éo hiểu lm youtuber bệnh_hoạn vai lon_chửi càng bị bệnh nặng,2
572 le_quang dinh là dai_ly_ve so nha chú ơi,0
chao,0
nhìn khong ưa miếng nào,1
dit me cạn lời với bọn này,2
chi ba noi_va song khong njh bo het co_sao chi_la tot,0
cú vai lon,1
trúc_phạm mấy đứa lắm diễn_đạt lắm,0
học_phí tháng này đợi tháng sau em bù nha thầy dạo này bị thiếu kinh_tế quá,0
biết là đẹp rồi muốn đi làm nhưng_mà tiền khong có chị iu ui,0
chị có chim không nhìn gớm gớm,2
sau_này lấy vợ né mấy bạn tên trang nhé các bạn nhé,0
dit me chan_vai lon,1
nứng nứng,1
ngủ đi,0
chị ao cam_la chị hương_duyen gan nha chi duyen,0
năm trước rồi nhé,0
lon me,1
ktyt lớp kháng_khuẩn có kiểm_định có công_bố muốn an_toàn và chất_lượng về với đội của em,0
đinh thanh_hậu vn mình 30 rồi cơ,0
ad phân_tích chuẩn tư_duy thứ _thích làm bố_mẹ thiên_hạ biển xanh vn đường dân_nể lắm dạt mà nhường đường có phạm_luật gt cung_chả dám thổi phạt csgt nào mắt có kèm nhèm_trót thổi xuống cười là xong,2
tóc_tai trông như cái đầu,0
hợp_lí,0
mày bố_láo ông băn_mày bây_giờ,2
đoàn văn_ngọc sơn_abe dám cà_khịa sơn đậm sâu,0
trung_mtp,0
lại quan_ngại sâu_sắc,0
trang đừng nói nữa,0
video thú_vị bảy miếng đất,0
rớt nước_mắt,0
lo bác lắm luôn,0
nghe đệ nhất danh hài_td cung_đỡ buồn,0
thiếu mỗi cái offical mv độ_tộc nữa thì hợp_lí vai lon,0
nghe có_vẻ vô_lý nhưng cực_kỳ thuyết_phục,0
chỉ cần rửa tay và yên nhà,0
page mà abe ơii,0
nguyễn bích_tb sang thì khong tiếp nhá,0
thích quảng_cáo khong,0
chai lơ_phim mới hả moi,0
chung toi đều đồng_lòng xin nghỉ mà_lại đi học,0
đụ mẹ biểu vn nằm hạ_nguồn nó thượng_nguồn nó chặn cái là lõ luôn,2
lập team_lùng bọn này đi anh_em,0
đáp máy_bay từ mọi miền đất_nước để đông vui rồi cách_ly từng đợt từng đợt cảm_thấy sợ_hãi lắm luôn,0
photoshop quá đáng vai lon mất quả nốt_ruồi huyền_thoại,0
khong sờ_ti ông_già nữa,0
chúng cháu tình_nguyện nghỉ học nhà để các bác các chú yên_tâm chống dịch,0
cô ấy chạy sát lề phía tay_phải rồi mà lại trách người ta như_vậy,0
xin info cô này,0
đường hư_hỏng là các thanh_niên ngồi tọa kháng bò đỏ biết,0
đunga rồi anh ba chíp chíp chíp cũa em,0
chậm,0
quá đỉnh luôn anh_em,0
eu là một liên_minh còn âu là tên một châu_lục đồng chíphạm_vũ nhé,0
kể_cả mở nắp bồn cầu nên đái nhẹ_nhàng và thanh_lịch thôi đm rớt vài giọt mép bồn cầu toi nhìn mà tức nhức nách,1
điên hâm_con chập_cheng,2
keo ong kc di_d,0
nguyễn nhanh_trí cầm lá ngón chạy vào khu_vực cách_ly ăn xong chạy về khoe cả xóm rồi đêm chợt nhớ ban_ngày quên đeo khẩu_trang,0
mental kung fu,0
lít xăng cây kẹo gạo nước uống mày đang đống thế cả đấy thằng trẩu_nhi nói_chuyện mở mồm đéo_đm ngứa háng văn_hóa lắm cơ,2
lee sin lạy_hồn,0
xin chào các bạn hôm_nay sói sẽ hướng_dẫn các bạn cắn kẹo xê_xủi hương cam,0
anh hai ổn không dợ,0
25 05 cặp tận bình luôn rồi hả,0
vậy là yên_tâm roi,0
ak47 ak47_dạ em chỉ đi quảng_bá hãng bột cu xưn hai dùm_idol của em thôi anh ơi,0
nói bậy_tượng,1
nam chu_nhiều chuyện lắm,0
có đi thẩm_mỹ thì vùi thêm lỗ nữa,0
tấn khang_liv hahaha ý_thức số thế_giới hohoho,0
miba young,0
xin với bro,0
hoàng xuân_tâm thương_hiệu thời_trang gì 84 đó,0
đó hk_binh thuong đừng nói,0
phước ngọc nguyễn_đcm,1
minh_hoàng vai lon a_toi,1
khong co_vang nhu_chi hieu,0
chi ba chi ba ca tuyet chi ba viet kieu my khong sanh_bang chi ba dau,0
nam quảng có bắt bạn xem đâu ban_cung có_thể cmt lich sự hơn mà người có ăn có_học đàng_hoàng ngta cmt khác ban ui,0
mai ngọc,0
chuẩn là ngon ngọt nước luôn,0
valerie nguyen tính chung toi mình có hơi bị nhìu_hình kiểu này nè ngọc thúyy,0
hợp_lý,0
chi ba hột_le cung_gia nữa vàng_mã âm_binh,2
bé bự chứ bé xuân_mai gì,0
chi ba thuong,0
macro toàn bản_đồ,0
chân_dung cực_kì rõ nét kẻ ấu_dâm mọi người ưi,0
thanhhuy nguyen làm fan cứng chưa,0
em nói_chuyện có duyên quá em,0
nhìn bê tha_vai lon,1
trần long_ẩn lê_cung hai đứa mầy mở_mắt xem thiên_hạ chửi,0
đẹp_trai là thứ xa_vời với gar,0
trần vân anh ban tôi xin con_số đi,0
nh ông kbt chất lg giày cứ cmt_ý rep thường rep sf khác nhau đấy,0
vương_thiên_cơ_hội đây roi,0
ăn_chay đi là vừa,0
làm công_việc mình đam_mê là bước_đầu của thành_công đấy làm_việc mà khong có đam_mê thì sớm muộn gì khong nhảy việc,0
khói sạch đạt tiêu_chuẩn đó,0
an_noi mat dai,1
tem tem caj net laj dum,0
khong atm cao_lãnh,0
người ta biết_bao công_sức tiền_bạc mà giờ nghe nói như_vậy như lời cảm_ơn vãi_lon thiệt,1
toàn chó đàn,1
lên xe đi,0
tiếng rưỡi chữ nhiêu,0
hoàng thu_hà táo_quân năm có idol của ca luôn,0
mấy chung toi tui đâu cần những thứ đó chúng_tôi thấy iu cô và mến cô là roi,0
đm thầy nhớ thấy lon,2
chất,0
đốt nhà belike,0
